,Domestic,Commercial,Public
962,374.0,0.0,500.0
963,352.0,0.0,0.0
964,389.0,0.0,0.0
965,368.0,0.0,0.0
966,386.0,0.0,0.0
967,105.0,700.0,0.0
968,140.0,1150.0,0.0
969,115.0,1450.0,0.0
970,150.0,1650.0,0.0
971,140.0,1100.0,0.0
972,160.0,1300.0,0.0
973,165.0,950.0,0.0
974,150.0,1100.0,0.0
975,130.0,950.0,0.0
976,165.0,750.0,0.0
977,255.0,1100.0,0.0
978,1174.0,0.0,500.0
979,1214.0,1300.0,500.0
980,1296.0,0.0,500.0
981,1149.0,0.0,500.0
982,837.0,350.0,500.0
983,706.0,0.0,500.0
984,395.0,0.0,500.0
985,320.0,0.0,500.0
986,421.0,750.0,500.0
987,413.0,0.0,0.0
988,381.0,0.0,0.0
989,359.0,0.0,0.0
990,457.0,0.0,0.0
991,110.0,750.0,0.0
992,110.0,0.0,0.0
993,130.0,200.0,0.0
994,140.0,1500.0,0.0
995,120.0,2000.0,0.0
996,115.0,350.0,0.0
997,145.0,0.0,0.0
998,145.0,1700.0,0.0
999,140.0,200.0,0.0
1000,110.0,700.0,0.0
1001,292.0,1650.0,0.0
1002,1212.0,200.0,500.0
1003,1241.0,400.0,500.0
1004,1283.0,0.0,500.0
1005,1160.0,750.0,500.0
1006,820.0,0.0,500.0
1007,667.0,0.0,500.0
1008,341.0,0.0,500.0
1009,398.0,0.0,500.0
1010,391.0,0.0,500.0
1011,343.0,0.0,0.0
1012,364.0,0.0,0.0
1013,336.0,0.0,0.0
1014,370.0,0.0,0.0
1015,65.0,750.0,0.0
1016,85.0,1300.0,0.0
1017,120.0,550.0,0.0
1018,185.0,2000.0,0.0
1019,160.0,1850.0,0.0
1020,130.0,0.0,0.0
1021,130.0,400.0,0.0
1022,145.0,950.0,0.0
1023,115.0,200.0,0.0
1024,160.0,1050.0,0.0
1025,262.0,200.0,0.0
1026,1276.0,200.0,500.0
1027,1188.0,750.0,500.0
1028,1382.0,0.0,500.0
1029,1151.0,750.0,500.0
1030,882.0,0.0,500.0
1031,685.0,0.0,500.0
1032,391.0,0.0,500.0
1033,358.0,0.0,500.0
1034,376.0,0.0,500.0
1035,418.0,0.0,0.0
1036,358.0,0.0,0.0
1037,369.0,0.0,0.0
1038,461.0,0.0,0.0
1039,110.0,750.0,0.0
1040,105.0,350.0,0.0
1041,130.0,750.0,0.0
1042,155.0,1450.0,0.0
1043,110.0,950.0,0.0
1044,135.0,350.0,0.0
1045,120.0,350.0,0.0
1046,105.0,200.0,0.0
1047,120.0,2200.0,0.0
1048,160.0,1450.0,0.0
1049,227.0,1100.0,0.0
1050,1195.0,400.0,500.0
1051,1313.0,350.0,500.0
1052,1226.0,750.0,500.0
1053,1087.0,200.0,500.0
1054,815.0,0.0,500.0
1055,687.0,0.0,500.0
1056,375.0,0.0,500.0
1057,404.0,0.0,500.0
1058,401.0,0.0,500.0
1059,379.0,0.0,0.0
1060,371.0,0.0,0.0
1061,349.0,0.0,0.0
1062,460.0,0.0,0.0
1063,75.0,750.0,0.0
1064,125.0,1450.0,0.0
1065,100.0,550.0,0.0
1066,135.0,1100.0,0.0
1067,125.0,950.0,0.0
1068,105.0,700.0,0.0
1069,135.0,750.0,0.0
1070,180.0,350.0,0.0
1071,185.0,1650.0,0.0
1072,160.0,1300.0,0.0
1073,260.0,550.0,0.0
1074,1170.0,200.0,500.0
1075,1289.0,400.0,500.0
1076,1141.0,0.0,500.0
1077,1037.0,750.0,500.0
1078,925.0,0.0,500.0
1079,726.0,0.0,500.0
1080,377.0,0.0,500.0
1081,414.0,0.0,500.0
1082,398.0,0.0,500.0
1083,383.0,0.0,0.0
1084,372.0,0.0,0.0
1085,391.0,0.0,0.0
1086,441.0,0.0,0.0
1087,45.0,0.0,0.0
1088,130.0,0.0,0.0
1089,145.0,1450.0,0.0
1090,140.0,2200.0,0.0
1091,125.0,0.0,0.0
1092,80.0,1450.0,0.0
1093,130.0,1100.0,0.0
1094,125.0,1450.0,0.0
1095,170.0,950.0,0.0
1096,105.0,1500.0,0.0
1097,231.0,1150.0,0.0
1098,1187.0,1700.0,500.0
1099,1274.0,950.0,500.0
1100,1230.0,200.0,500.0
1101,1094.0,350.0,500.0
1102,937.0,0.0,500.0
1103,655.0,0.0,500.0
1104,372.0,0.0,500.0
1105,410.0,0.0,500.0
1106,350.0,0.0,500.0
1107,366.0,0.0,0.0
1108,330.0,0.0,0.0
1109,430.0,350.0,0.0
1110,408.0,0.0,0.0
1111,70.0,750.0,0.0
1112,105.0,550.0,0.0
1113,105.0,350.0,0.0
1114,160.0,350.0,0.0
1115,130.0,900.0,0.0
1116,180.0,950.0,0.0
1117,135.0,750.0,0.0
1118,150.0,550.0,0.0
1119,100.0,2000.0,0.0
1120,135.0,1450.0,0.0
1121,249.0,700.0,0.0
1122,1242.0,1500.0,500.0
1123,1331.0,1100.0,500.0
1124,1274.0,750.0,500.0
1125,1144.0,750.0,500.0
1126,828.0,0.0,500.0
1127,679.0,0.0,500.0
1128,354.0,0.0,500.0
1129,391.0,0.0,500.0
1130,407.0,0.0,500.0
1131,441.0,0.0,0.0
1132,375.0,0.0,0.0
1133,399.0,0.0,0.0
1134,424.0,0.0,0.0
1135,110.0,0.0,0.0
1136,70.0,550.0,0.0
1137,120.0,1100.0,0.0
1138,125.0,1100.0,0.0
1139,90.0,750.0,0.0
1140,145.0,550.0,0.0
1141,105.0,0.0,0.0
1142,140.0,1100.0,0.0
1143,85.0,1650.0,0.0
1144,140.0,350.0,0.0
1145,215.0,1300.0,0.0
1146,1182.0,1300.0,500.0
1147,1241.0,1100.0,500.0
1148,1299.0,0.0,500.0
1149,1057.0,1100.0,500.0
1150,868.0,0.0,500.0
1151,690.0,750.0,500.0
1152,381.0,0.0,500.0
1153,363.0,0.0,500.0
1154,400.0,0.0,500.0
1155,378.0,0.0,0.0
1156,431.0,0.0,0.0
1157,433.0,200.0,0.0
1158,386.0,0.0,0.0
1159,115.0,0.0,0.0
1160,105.0,1450.0,0.0
1161,105.0,2000.0,0.0
1162,195.0,950.0,0.0
1163,120.0,1500.0,0.0
1164,115.0,1100.0,0.0
1165,100.0,1650.0,0.0
1166,130.0,900.0,0.0
1167,130.0,550.0,0.0
1168,145.0,400.0,0.0
1169,264.0,200.0,0.0
1170,1091.0,200.0,500.0
1171,1248.0,400.0,500.0
1172,1286.0,200.0,500.0
1173,1093.0,0.0,500.0
1174,903.0,0.0,500.0
1175,696.0,0.0,500.0
1176,432.0,0.0,500.0
1177,398.0,0.0,500.0
1178,388.0,0.0,500.0
1179,392.0,0.0,0.0
1180,411.0,0.0,0.0
1181,383.0,0.0,0.0
1182,409.0,0.0,0.0
1183,90.0,0.0,0.0
1184,105.0,1100.0,0.0
1185,125.0,1100.0,0.0
1186,200.0,1650.0,0.0
1187,160.0,950.0,0.0
1188,190.0,750.0,0.0
1189,135.0,700.0,0.0
1190,120.0,2000.0,0.0
1191,175.0,1850.0,0.0
1192,120.0,750.0,0.0
1193,217.0,550.0,0.0
1194,1160.0,950.0,500.0
1195,1354.0,750.0,500.0
1196,1298.0,400.0,500.0
1197,1063.0,200.0,500.0
1198,896.0,200.0,500.0
1199,679.0,0.0,500.0
1200,392.0,0.0,500.0
1201,398.0,200.0,500.0
1202,383.0,0.0,500.0
1203,380.0,0.0,0.0
1204,451.0,0.0,0.0
1205,401.0,0.0,0.0
1206,399.0,0.0,0.0
1207,95.0,750.0,0.0
1208,135.0,0.0,0.0
1209,155.0,400.0,0.0
1210,145.0,750.0,0.0
1211,140.0,1650.0,0.0
1212,120.0,1100.0,0.0
1213,135.0,400.0,0.0
1214,150.0,550.0,0.0
1215,125.0,1300.0,0.0
1216,125.0,2400.0,0.0
1217,205.0,400.0,0.0
1218,1174.0,200.0,500.0
1219,1335.0,200.0,500.0
1220,1270.0,750.0,500.0
1221,1145.0,0.0,500.0
1222,842.0,0.0,500.0
1223,706.0,0.0,500.0
1224,318.0,0.0,500.0
1225,368.0,0.0,500.0
1226,380.0,0.0,500.0
1227,380.0,0.0,0.0
1228,391.0,0.0,0.0
1229,348.0,0.0,0.0
1230,411.0,0.0,0.0
1231,130.0,750.0,0.0
1232,140.0,1100.0,0.0
1233,135.0,1100.0,0.0
1234,130.0,550.0,0.0
1235,130.0,1850.0,0.0
1236,145.0,200.0,0.0
1237,125.0,200.0,0.0
1238,105.0,1150.0,0.0
1239,170.0,350.0,0.0
1240,150.0,900.0,0.0
1241,244.0,1850.0,0.0
1242,1156.0,1300.0,500.0
1243,1226.0,1100.0,500.0
1244,1284.0,750.0,500.0
1245,1068.0,0.0,500.0
1246,857.0,200.0,500.0
1247,737.0,0.0,500.0
1248,355.0,200.0,500.0
1249,389.0,0.0,500.0
1250,369.0,0.0,500.0
1251,377.0,0.0,0.0
1252,396.0,0.0,0.0
1253,409.0,0.0,0.0
1254,370.0,0.0,0.0
1255,80.0,0.0,0.0
1256,120.0,700.0,0.0
1257,140.0,1500.0,0.0
1258,120.0,350.0,0.0
1259,130.0,1650.0,0.0
1260,130.0,1850.0,0.0
1261,150.0,1700.0,0.0
1262,130.0,1650.0,0.0
1263,150.0,900.0,0.0
1264,155.0,350.0,0.0
1265,192.0,2150.0,0.0
1266,1051.0,200.0,500.0
1267,1216.0,200.0,500.0
1268,1165.0,950.0,500.0
1269,1081.0,0.0,500.0
1270,812.0,0.0,500.0
1271,733.0,0.0,500.0
1272,430.0,0.0,500.0
1273,395.0,0.0,500.0
1274,405.0,0.0,500.0
1275,350.0,0.0,0.0
1276,369.0,0.0,0.0
1277,436.0,0.0,0.0
1278,371.0,750.0,0.0
1279,105.0,1100.0,0.0
1280,130.0,900.0,0.0
1281,155.0,750.0,0.0
1282,135.0,350.0,0.0
1283,150.0,1150.0,0.0
1284,165.0,1150.0,0.0
1285,150.0,1100.0,0.0
1286,110.0,750.0,0.0
1287,120.0,550.0,0.0
1288,105.0,600.0,0.0
1289,228.0,600.0,0.0
1290,1045.0,350.0,500.0
1291,1335.0,750.0,500.0
1292,1231.0,950.0,500.0
1293,1123.0,0.0,500.0
1294,902.0,0.0,500.0
1295,708.0,0.0,500.0
1296,391.0,0.0,500.0
1297,399.0,0.0,500.0
1298,352.0,0.0,500.0
1299,398.0,0.0,0.0
1300,398.0,0.0,0.0
1301,393.0,0.0,0.0
1302,331.0,0.0,0.0
1303,80.0,0.0,0.0
1304,140.0,200.0,0.0
1305,125.0,550.0,0.0
1306,145.0,550.0,0.0
1307,135.0,1100.0,0.0
1308,130.0,200.0,0.0
1309,175.0,1300.0,0.0
1310,165.0,900.0,0.0
1311,140.0,1250.0,0.0
1312,155.0,2000.0,0.0
1313,204.0,1450.0,0.0
1314,1051.0,950.0,500.0
1315,1282.0,350.0,500.0
1316,1150.0,750.0,500.0
1317,999.0,200.0,500.0
1318,849.0,0.0,500.0
1319,686.0,0.0,500.0
1320,407.0,0.0,500.0
1321,411.0,0.0,500.0
1322,371.0,0.0,500.0
1323,370.0,0.0,0.0
1324,407.0,0.0,0.0
1325,461.0,0.0,0.0
1326,340.0,0.0,0.0
1327,100.0,0.0,0.0
1328,135.0,1100.0,0.0
1329,90.0,2150.0,0.0
1330,200.0,350.0,0.0
1331,145.0,200.0,0.0
1332,130.0,550.0,0.0
1333,110.0,1100.0,0.0
1334,145.0,950.0,0.0
1335,140.0,2050.0,0.0
1336,160.0,550.0,0.0
1337,175.0,200.0,0.0
1338,1114.0,750.0,500.0
1339,1343.0,800.0,500.0
1340,1347.0,0.0,500.0
1341,1044.0,200.0,500.0
1342,904.0,0.0,500.0
1343,703.0,0.0,500.0
1344,391.0,750.0,500.0
1345,412.0,0.0,500.0
1346,364.0,0.0,500.0
1347,397.0,0.0,0.0
1348,360.0,0.0,0.0
1349,393.0,0.0,0.0
1350,369.0,0.0,0.0
1351,115.0,0.0,0.0
1352,145.0,400.0,0.0
1353,140.0,200.0,0.0
1354,160.0,900.0,0.0
1355,185.0,900.0,0.0
1356,150.0,1100.0,0.0
1357,145.0,1650.0,0.0
1358,180.0,900.0,0.0
1359,155.0,1050.0,0.0
1360,135.0,1300.0,0.0
1361,177.0,1700.0,0.0
1362,1073.0,350.0,500.0
1363,1110.0,750.0,500.0
1364,1250.0,0.0,500.0
1365,1090.0,0.0,500.0
1366,842.0,0.0,500.0
1367,674.0,0.0,500.0
1368,429.0,0.0,500.0
1369,416.0,0.0,500.0
1370,321.0,0.0,500.0
1371,339.0,0.0,0.0
1372,396.0,0.0,0.0
1373,482.0,0.0,0.0
1374,348.0,0.0,0.0
1375,95.0,0.0,0.0
1376,115.0,750.0,0.0
1377,115.0,700.0,0.0
1378,120.0,1450.0,0.0
1379,140.0,1850.0,0.0
1380,155.0,1300.0,0.0
1381,155.0,700.0,0.0
1382,150.0,1100.0,0.0
1383,125.0,750.0,0.0
1384,110.0,2000.0,0.0
1385,192.0,1300.0,0.0
1386,1017.0,550.0,500.0
1387,1256.0,1300.0,500.0
1388,1320.0,0.0,500.0
1389,1129.0,0.0,500.0
1390,797.0,0.0,500.0
1391,733.0,0.0,500.0
1392,351.0,200.0,500.0
1393,462.0,0.0,500.0
1394,405.0,400.0,500.0
1395,428.0,200.0,0.0
1396,399.0,0.0,0.0
1397,453.0,0.0,0.0
1398,332.0,0.0,0.0
1399,140.0,0.0,0.0
1400,130.0,350.0,0.0
1401,180.0,350.0,0.0
1402,145.0,950.0,0.0
1403,135.0,1450.0,0.0
1404,155.0,350.0,0.0
1405,135.0,750.0,0.0
1406,160.0,900.0,0.0
1407,115.0,1250.0,0.0
1408,90.0,2000.0,0.0
1409,227.0,1650.0,0.0
1410,1010.0,1300.0,500.0
1411,1259.0,400.0,500.0
1412,1238.0,750.0,500.0
1413,1077.0,0.0,500.0
1414,869.0,0.0,500.0
1415,689.0,0.0,500.0
1416,465.0,0.0,500.0
1417,413.0,750.0,500.0
1418,423.0,0.0,500.0
1419,396.0,0.0,0.0
1420,394.0,0.0,0.0
1421,368.0,0.0,0.0
1422,323.0,0.0,0.0
1423,75.0,0.0,0.0
1424,160.0,750.0,0.0
1425,120.0,0.0,0.0
1426,125.0,550.0,0.0
1427,115.0,1100.0,0.0
1428,115.0,1650.0,0.0
1429,130.0,700.0,0.0
1430,155.0,1650.0,0.0
1431,145.0,1300.0,0.0
1432,125.0,950.0,0.0
1433,198.0,1850.0,0.0
1434,1037.0,550.0,500.0
1435,1268.0,200.0,500.0
1436,1230.0,200.0,500.0
1437,1051.0,0.0,500.0
1438,895.0,0.0,500.0
1439,703.0,0.0,500.0
1440,372.0,0.0,500.0
1441,396.0,0.0,500.0
1442,423.0,0.0,500.0
1443,391.0,0.0,0.0
1444,446.0,0.0,0.0
1445,409.0,0.0,0.0
1446,282.0,0.0,0.0
1447,110.0,0.0,0.0
1448,100.0,1300.0,0.0
1449,130.0,1450.0,0.0
1450,105.0,1100.0,0.0
1451,135.0,700.0,0.0
1452,180.0,0.0,0.0
1453,145.0,1100.0,0.0
1454,140.0,350.0,0.0
1455,120.0,2200.0,0.0
1456,160.0,900.0,0.0
1457,224.0,900.0,0.0
1458,865.0,750.0,500.0
1459,1294.0,600.0,500.0
1460,1386.0,200.0,500.0
1461,1129.0,750.0,500.0
1462,810.0,0.0,500.0
1463,743.0,0.0,500.0
1464,364.0,0.0,500.0
1465,379.0,0.0,500.0
1466,385.0,0.0,500.0
1467,400.0,750.0,0.0
1468,422.0,0.0,0.0
1469,431.0,0.0,0.0
1470,303.0,0.0,0.0
1471,105.0,1450.0,0.0
1472,100.0,700.0,0.0
1473,120.0,950.0,0.0
1474,160.0,1450.0,0.0
1475,135.0,2350.0,0.0
1476,140.0,950.0,0.0
1477,170.0,750.0,0.0
1478,145.0,1100.0,0.0
1479,125.0,400.0,0.0
1480,140.0,1850.0,0.0
1481,241.0,950.0,0.0
1482,966.0,1350.0,500.0
1483,1318.0,1150.0,500.0
1484,1243.0,0.0,500.0
1485,1216.0,350.0,500.0
1486,883.0,0.0,500.0
1487,744.0,0.0,500.0
1488,427.0,0.0,500.0
1489,408.0,0.0,500.0
1490,384.0,0.0,500.0
1491,409.0,0.0,0.0
1492,412.0,200.0,0.0
1493,427.0,0.0,0.0
1494,327.0,0.0,0.0
1495,120.0,750.0,0.0
1496,95.0,0.0,0.0
1497,160.0,2350.0,0.0
1498,120.0,1300.0,0.0
1499,115.0,1850.0,0.0
1500,140.0,1150.0,0.0
1501,125.0,750.0,0.0
1502,130.0,900.0,0.0
1503,130.0,1700.0,0.0
1504,135.0,1650.0,0.0
1505,173.0,700.0,0.0
1506,931.0,750.0,500.0
1507,1281.0,0.0,500.0
1508,1186.0,0.0,500.0
1509,1113.0,0.0,500.0
1510,826.0,0.0,500.0
1511,760.0,0.0,500.0
1512,380.0,0.0,500.0
1513,398.0,0.0,500.0
1514,419.0,0.0,500.0
1515,409.0,0.0,0.0
1516,383.0,350.0,0.0
1517,453.0,0.0,0.0
1518,289.0,0.0,0.0
1519,100.0,750.0,0.0
1520,100.0,550.0,0.0
1521,145.0,950.0,0.0
1522,140.0,1700.0,0.0
1523,145.0,750.0,0.0
1524,160.0,1850.0,0.0
1525,110.0,1250.0,0.0
1526,150.0,2000.0,0.0
1527,110.0,1450.0,0.0
1528,140.0,950.0,0.0
1529,175.0,1500.0,0.0
1530,865.0,1300.0,500.0
1531,1300.0,950.0,500.0
1532,1252.0,200.0,500.0
1533,1083.0,0.0,500.0
1534,885.0,0.0,500.0
1535,714.0,0.0,500.0
1536,384.0,0.0,500.0
1537,350.0,0.0,500.0
1538,399.0,350.0,500.0
1539,381.0,0.0,0.0
1540,442.0,0.0,0.0
1541,424.0,0.0,0.0
1542,260.0,0.0,0.0
1543,135.0,750.0,0.0
1544,135.0,750.0,0.0
1545,125.0,1800.0,0.0
1546,110.0,1300.0,0.0
1547,120.0,1400.0,0.0
1548,140.0,0.0,0.0
1549,165.0,900.0,0.0
1550,105.0,1300.0,0.0
1551,165.0,2200.0,0.0
1552,165.0,2350.0,0.0
1553,209.0,2200.0,0.0
1554,834.0,1450.0,500.0
1555,1266.0,0.0,500.0
1556,1327.0,350.0,500.0
1557,1078.0,750.0,500.0
1558,918.0,0.0,500.0
1559,669.0,0.0,500.0
1560,397.0,0.0,500.0
1561,427.0,0.0,500.0
1562,417.0,0.0,500.0
1563,417.0,0.0,0.0
1564,441.0,750.0,0.0
1565,418.0,0.0,0.0
1566,250.0,0.0,0.0
1567,115.0,0.0,0.0
1568,125.0,950.0,0.0
1569,145.0,1450.0,0.0
1570,160.0,1050.0,0.0
1571,125.0,750.0,0.0
1572,120.0,1050.0,0.0
1573,145.0,1100.0,0.0
1574,135.0,1450.0,0.0
1575,55.0,950.0,0.0
1576,120.0,750.0,0.0
1577,239.0,1850.0,0.0
1578,884.0,750.0,500.0
1579,1287.0,750.0,500.0
1580,1224.0,950.0,500.0
1581,1105.0,350.0,500.0
1582,895.0,0.0,500.0
1583,690.0,0.0,500.0
1584,419.0,0.0,500.0
1585,383.0,0.0,500.0
1586,428.0,0.0,500.0
1587,388.0,0.0,0.0
1588,430.0,0.0,0.0
1589,439.0,0.0,0.0
1590,284.0,0.0,0.0
1591,110.0,950.0,0.0
1592,100.0,1100.0,0.0
1593,150.0,900.0,0.0
1594,130.0,1850.0,0.0
1595,170.0,1650.0,0.0
1596,115.0,1100.0,0.0
1597,125.0,1100.0,0.0
1598,155.0,1250.0,0.0
1599,130.0,1650.0,0.0
1600,115.0,2200.0,0.0
1601,188.0,1250.0,0.0
1602,915.0,200.0,500.0
1603,1209.0,0.0,500.0
1604,1301.0,0.0,500.0
1605,1138.0,0.0,500.0
1606,811.0,0.0,500.0
1607,687.0,0.0,500.0
1608,403.0,0.0,500.0
1609,404.0,0.0,500.0
1610,415.0,350.0,500.0
1611,398.0,0.0,0.0
1612,389.0,0.0,0.0
1613,421.0,0.0,0.0
1614,238.0,350.0,0.0
1615,105.0,950.0,0.0
1616,120.0,1650.0,0.0
1617,135.0,1650.0,0.0
1618,135.0,900.0,0.0
1619,125.0,550.0,0.0
1620,130.0,750.0,0.0
1621,135.0,750.0,0.0
1622,145.0,350.0,0.0
1623,130.0,1300.0,0.0
1624,125.0,2150.0,0.0
1625,221.0,1500.0,0.0
1626,939.0,400.0,500.0
1627,1207.0,400.0,500.0
1628,1276.0,750.0,500.0
1629,1106.0,750.0,500.0
1630,837.0,200.0,500.0
1631,751.0,0.0,500.0
1632,458.0,0.0,500.0
1633,413.0,0.0,500.0
1634,367.0,0.0,500.0
1635,397.0,0.0,0.0
1636,422.0,0.0,0.0
1637,430.0,350.0,0.0
1638,280.0,200.0,0.0
1639,110.0,0.0,0.0
1640,120.0,1650.0,0.0
1641,140.0,2000.0,0.0
1642,115.0,1300.0,0.0
1643,105.0,700.0,0.0
1644,160.0,750.0,0.0
1645,130.0,550.0,0.0
1646,110.0,2000.0,0.0
1647,145.0,1850.0,0.0
1648,135.0,1250.0,0.0
1649,227.0,550.0,0.0
1650,941.0,1150.0,500.0
1651,1362.0,1300.0,500.0
1652,1196.0,0.0,500.0
1653,964.0,550.0,500.0
1654,875.0,200.0,500.0
1655,742.0,0.0,500.0
1656,404.0,0.0,500.0
1657,380.0,0.0,500.0
1658,396.0,0.0,500.0
1659,351.0,0.0,0.0
1660,376.0,0.0,0.0
1661,403.0,0.0,0.0
1662,260.0,0.0,0.0
1663,75.0,350.0,0.0
1664,150.0,2200.0,0.0
1665,145.0,1650.0,0.0
1666,95.0,1850.0,0.0
1667,130.0,1500.0,0.0
1668,120.0,1300.0,0.0
1669,155.0,350.0,0.0
1670,95.0,750.0,0.0
1671,165.0,2000.0,0.0
1672,140.0,1450.0,0.0
1673,196.0,1300.0,0.0
1674,979.0,750.0,500.0
1675,1304.0,1150.0,500.0
1676,1257.0,750.0,500.0
1677,1042.0,0.0,500.0
1678,841.0,350.0,500.0
1679,709.0,0.0,500.0
1680,457.0,0.0,500.0
1681,424.0,950.0,500.0
1682,419.0,0.0,500.0
1683,401.0,0.0,0.0
1684,432.0,0.0,0.0
1685,419.0,0.0,0.0
1686,307.0,0.0,0.0
1687,130.0,750.0,0.0
1688,120.0,1150.0,0.0
1689,170.0,1100.0,0.0
1690,130.0,1050.0,0.0
1691,180.0,1700.0,0.0
1692,125.0,750.0,0.0
1693,140.0,350.0,0.0
1694,115.0,1450.0,0.0
1695,125.0,0.0,0.0
1696,115.0,1500.0,0.0
1697,160.0,1650.0,0.0
1698,925.0,1150.0,500.0
1699,1240.0,1150.0,500.0
1700,1266.0,1150.0,500.0
1701,1074.0,0.0,500.0
1702,850.0,200.0,500.0
1703,680.0,0.0,500.0
1704,426.0,0.0,500.0
1705,391.0,0.0,500.0
1706,448.0,0.0,500.0
1707,376.0,0.0,0.0
1708,415.0,350.0,0.0
1709,455.0,200.0,0.0
1710,251.0,0.0,0.0
1711,120.0,0.0,0.0
1712,105.0,1650.0,0.0
1713,125.0,550.0,0.0
1714,155.0,2000.0,0.0
1715,140.0,2050.0,0.0
1716,140.0,200.0,0.0
1717,170.0,350.0,0.0
1718,160.0,2200.0,0.0
1719,125.0,2050.0,0.0
1720,130.0,1100.0,0.0
1721,170.0,1500.0,0.0
1722,690.0,1850.0,500.0
1723,1307.0,1100.0,500.0
1724,1214.0,200.0,500.0
1725,1095.0,0.0,500.0
1726,894.0,0.0,500.0
1727,706.0,0.0,500.0
1728,353.0,0.0,500.0
1729,378.0,0.0,500.0
1730,389.0,0.0,500.0
1731,397.0,0.0,0.0
1732,373.0,0.0,0.0
1733,447.0,0.0,0.0
1734,267.0,0.0,0.0
1735,80.0,0.0,0.0
1736,90.0,900.0,0.0
1737,125.0,950.0,0.0
1738,120.0,1700.0,0.0
1739,150.0,2200.0,0.0
1740,170.0,550.0,0.0
1741,125.0,1450.0,0.0
1742,155.0,950.0,0.0
1743,145.0,400.0,0.0
1744,180.0,1300.0,0.0
1745,205.0,0.0,0.0
1746,853.0,1650.0,500.0
1747,1335.0,1100.0,500.0
1748,1221.0,0.0,500.0
1749,1025.0,750.0,500.0
1750,907.0,200.0,500.0
1751,700.0,0.0,500.0
1752,429.0,0.0,500.0
1753,402.0,0.0,500.0
1754,420.0,200.0,500.0
1755,389.0,0.0,0.0
1756,425.0,0.0,0.0
1757,435.0,0.0,0.0
1758,230.0,0.0,0.0
1759,120.0,0.0,0.0
1760,125.0,0.0,0.0
1761,130.0,1500.0,0.0
1762,150.0,2350.0,0.0
1763,135.0,1700.0,0.0
1764,145.0,1650.0,0.0
1765,175.0,1600.0,0.0
1766,150.0,1850.0,0.0
1767,90.0,550.0,0.0
1768,115.0,1300.0,0.0
1769,145.0,350.0,0.0
1770,823.0,1100.0,500.0
1771,1214.0,1300.0,500.0
1772,1262.0,750.0,500.0
1773,1178.0,0.0,500.0
1774,795.0,0.0,500.0
1775,724.0,0.0,500.0
1776,415.0,0.0,500.0
1777,398.0,0.0,500.0
1778,425.0,750.0,500.0
1779,433.0,0.0,0.0
1780,394.0,750.0,0.0
1781,460.0,0.0,0.0
1782,268.0,0.0,0.0
1783,90.0,0.0,0.0
1784,150.0,550.0,0.0
1785,125.0,1450.0,0.0
1786,170.0,2600.0,0.0
1787,140.0,1650.0,0.0
1788,120.0,1100.0,0.0
1789,155.0,400.0,0.0
1790,135.0,200.0,0.0
1791,170.0,1100.0,0.0
1792,150.0,1850.0,0.0
1793,215.0,2000.0,0.0
1794,730.0,750.0,500.0
1795,1255.0,1650.0,500.0
1796,1342.0,1500.0,500.0
1797,1068.0,200.0,500.0
1798,924.0,0.0,500.0
1799,652.0,0.0,500.0
1800,420.0,0.0,500.0
1801,422.0,0.0,500.0
1802,375.0,0.0,500.0
1803,373.0,0.0,0.0
1804,410.0,350.0,0.0
1805,440.0,0.0,0.0
1806,240.0,0.0,0.0
1807,80.0,0.0,0.0
1808,85.0,750.0,0.0
1809,170.0,1450.0,0.0
1810,165.0,1800.0,0.0
1811,145.0,1600.0,0.0
1812,110.0,750.0,0.0
1813,110.0,200.0,0.0
1814,150.0,1800.0,0.0
1815,140.0,950.0,0.0
1816,140.0,1250.0,0.0
1817,195.0,1150.0,0.0
1818,652.0,1550.0,500.0
1819,1302.0,950.0,500.0
1820,1195.0,1150.0,500.0
1821,985.0,0.0,500.0
1822,861.0,0.0,500.0
1823,697.0,350.0,500.0
1824,367.0,0.0,500.0
1825,428.0,0.0,500.0
1826,421.0,0.0,500.0
1827,365.0,0.0,0.0
1828,417.0,0.0,0.0
1829,411.0,0.0,0.0
1830,226.0,0.0,0.0
1831,120.0,1100.0,0.0
1832,140.0,1800.0,0.0
1833,185.0,1700.0,0.0
1834,155.0,2400.0,0.0
1835,105.0,1650.0,0.0
1836,150.0,950.0,0.0
1837,165.0,1050.0,0.0
1838,120.0,950.0,0.0
1839,110.0,1300.0,0.0
1840,130.0,1650.0,0.0
1841,220.0,900.0,0.0
1842,844.0,1700.0,500.0
1843,1292.0,1650.0,500.0
1844,1258.0,0.0,500.0
1845,1102.0,950.0,500.0
1846,883.0,0.0,500.0
1847,714.0,0.0,500.0
1848,402.0,0.0,500.0
1849,411.0,0.0,500.0
1850,423.0,0.0,500.0
1851,387.0,0.0,0.0
1852,409.0,0.0,0.0
1853,433.0,0.0,0.0
1854,267.0,0.0,0.0
1855,55.0,0.0,0.0
1856,155.0,900.0,0.0
1857,105.0,750.0,0.0
1858,110.0,600.0,0.0
1859,160.0,1850.0,0.0
1860,190.0,1050.0,0.0
1861,140.0,2050.0,0.0
1862,105.0,900.0,0.0
1863,205.0,2200.0,0.0
1864,135.0,1700.0,0.0
1865,215.0,1150.0,0.0
1866,857.0,400.0,500.0
1867,1246.0,950.0,500.0
1868,1223.0,600.0,500.0
1869,1011.0,750.0,500.0
1870,834.0,0.0,500.0
1871,712.0,0.0,500.0
